filename,text,number,card name,type,description,instruction,card name_pl,description_pl,instruction_pl,card_name_it,description_it,instruction_it,card_name_ru,description_ru,instruction_ru,,,,,,,,
./log-card-177-harman-is-here-1.jpg,"|  HarmanisHere| | 4
ać” | * OJ
ŻW TT ez >
A new challenger has joined the game to
become the most prestigious adventurer!
Being confident of his victory,
Harman welcomes a multitude of
different challenges against him.
& Challenge Harman (ZAWIE!
y
© Discardł",177,Harman Is Here,Local status,"A new challenger has joined the game to
become the most prestigious adventurer!
Being confident of his victory,
Harman welcomes a multitude of
different challenges against him.",Challenge Harman,Harman jest tutaj,"Do gry dołącza nowy pretendent do tytułu najbardziej prestiżowego poszukiwacza! Pewny zwycięstwa, Harman chętnie przyjmuje rozmaite wyzwania.",Wyzwij Harmana (ZAWIE). Następnie odrzuć.,Harman è qui,"Un nuovo sfidante si è unito alla partita per diventare l’avventuriero più prestigioso! Sicuro della propria vittoria, Harman accoglie una moltitudine di sfide diverse contro di lui.",Sfida Harman (ZAWIE). Poi scarta.,Харман здесь,"В игру вступил новый претендент на звание самого престижного искателя приключений!\nБудучи уверенным в победе, Харман охотно принимает множество самых разных вызовов.",Брось вызов Харману.,,,,,,,,
./log-card-178-fleeing-duelist-1.jpg,"aa.
Foy Fleeing ductist | SB
\ ize |: ©
are A —
gy | ta: (ie. GMB M
Admitting defeat is difficult for
Harman, even when faced with a
noteworthy foe or setback. He often
disappears for awhile and seeks
fame and adventure elsewhere.
Replace this card with
@177 from ih.
¥, Discard.
w",178,Fleeing Duelist,Local status,"Admitting defeat is difficult for
Harman, even when faced with a
noteworthy foe or setback. He often
disappears for awhile and seeks
fame and adventure elsewhere.","Replace this card with
@177 from ih.
¥, Discard.",Uciekający szermierz,"Harman niechętnie uznaje porażkę — nawet po dotkliwym starciu. Często znika na jakiś czas, szukając sławy gdzie indziej.","Zastąp tę kartę @177 z ih, potem odrzuć.",Duellante in fuga,"Ammettere la sconfitta è difficile per Harman, anche quando si trova davanti a un avversario degno o a un serio contrattempo. Spesso sparisce per un po’ e cerca fama e avventura altrove.",Sostituisci questa carta con @177 da ih. Poi scarta.,Сбежавший дуэлянт,Признать поражение Харману трудно — даже столкнувшись с достойным соперником или серьёзной неудачей. Он часто исчезает на время и ищет славу и приключения где-нибудь ещё.,"Замени эту карту на @177 из ih.\n¥, Сбрось.",,,,,,,,
./log-card-179-forest-fire-1.jpg,"whe! — Bin GN |
(Qe Forest Fire | s)
j i | ? . : J 4
/ | tę"" jA zyć ć . p * ; ar PAZ
W L ile Wig t w
ASA BIERZE +65 1 Ą
Folk panic among raging pillars of
flame, with fallen trees blocking the road.
Moving from this space costs 1 extra
movement unless you have ŚGAIETNY.
G) Help folks © 0116
w",179,Forest Fire,Local status,"Folk panic among raging pillars of
flame, with fallen trees blocking the road.","Moving from this space costs 1 extra
movement unless you have ŚGAIETNY.
G) Help folks © 0116",Pożar lasu,"Panika wśród ludzi pośród słupów ognia, a powalone drzewa tarasują drogę.","Ruch z tego pola kosztuje +1 ruch, chyba że masz ŚGAIETNY. Pomóż mieszkańcom © 0116.",Incendio nella foresta,"Il panico dilaga tra colonne di fiamme furiose, mentre alberi abbattuti bloccano la strada.","Muoversi da questo spazio costa 1 movimento extra, a meno che tu non abbia ŚGAIETNY. G) Aiuta la gente © 0116.",Лесной пожар,"Люди в панике среди бушующих столбов пламени, а поваленные деревья перекрывают дорогу.","Выход из этой клетки стоит на 1 дополнительное перемещение, если у тебя нет ŚGAIETNY.\nG) Помоги людям © 0116.",,,,,,,,
./log-card-180-snow-avalanche-1.jpg,"„AR

Gy _ snow Avalanche | /

uw |< * RH KA zę = = Z

A ai MEWY <A)

es pkey == av a 5 er

Rar eS” CCU
Large snowdrifts have billowed down
from the mountains, blocking the road.
Moving from this space costs 1 extra
movement unless you have | Flight |
G) Help folks © 0299",180,Snow Avalanche,Local status,"Large snowdrifts have billowed down
from the mountains, blocking the road.","Moving from this space costs 1 extra
movement unless you have | Flight |
G) Help folks © 0299",Lawina śnieżna,Ogromne zaspy zeszły z gór i zablokowały drogę.,"Ruch z tego pola kosztuje +1 ruch, chyba że masz |Flight|. Pomóż mieszkańcom © 0299.",Valanga di neve,"Grandi cumuli di neve sono scesi dalle montagne, bloccando la strada.","Muoversi da questo spazio costa 1 movimento extra, a meno che tu non abbia | Flight |. G) Aiuta la gente © 0299.",Снежная лавина,"С гор сошли огромные сугробы, перекрыв дорогу.","Выход из этой клетки стоит на 1 дополнительное перемещение, если у тебя нет | Flight |.\nG) Помоги людям © 0299.",,,,,,,,
./log-card-181-floating-market-1.jpg,"POL | Floating Market |
s > A. RZEC ><
The merchants have prices, and
most merchandise, at rock bottom!
Place 1 space south of Meratu.
& Visit the market <© 0115
If this card was in play from
¥. the start of the game, replace
location © with @ 072
from Hik and Giscardl.",181,Floating Market,Local status,"The merchants have prices, and
most merchandise, at rock bottom!","Place 1 space south of Meratu.
& Visit the market <© 0115
If this card was in play from
¥. the start of the game, replace
location © with @ 072
from Hik and Giscardl.",Pływający targ,Handlarze mają ceny — i większość towaru — na samym dnie.,"Umieść 1 pole na południe od Meratu. Odwiedź targ © 0115. Jeśli karta była w grze od początku, zamień lokalizację © na @072 z Hik i odrzuć.",Mercato galleggiante,I mercanti hanno i prezzi — e gran parte della merce — ai minimi storici!,"Metti 1 spazio a sud di Meratu. Visita il mercato © 0115. Se questa carta era in gioco dall’inizio della partita, sostituisci la località © con @072 da Hik e Giscardl, poi scarta.",Плавучий рынок,У торговцев цены — и большая часть товара — на самом дне!,"Помести в 1 клетке к югу от Мерату.\n& Посети рынок <© 0115.\nЕсли эта карта была в игре с начала партии, замени локацию © на @ 072 из Hik и Giscardl.\nСбрось.",,,,,,,,
./log-card-182-travelling-fair-1.jpg,"Travelling Fair /
re. 4 je & * ZZ ""U. A
Gł x qt!) a a Ml Gs =
ax"" I SZ ©
Food! Games! All kinds of entertaining
activities to spend a fun afternoon
and challenge your skills!

During setup, roll @ and place this
card to the location with matching @.
Visit the fair <© 0349
¥ If this card was in play from the

start of the game, Giscard)",182,Travelling Fair,Local status,"Food! Games! All kinds of entertaining
activities to spend a fun afternoon
and challenge your skills!","During setup, roll @ and place this
card to the location with matching @.
Visit the fair <© 0349
¥ If this card was in play from the

start of the game, Giscard)",Objazdowy jarmark,Jedzenie! Gry! Masa atrakcji na wesołe popołudnie i sprawdzenie umiejętności!,Przy przygotowaniu rzuć @ i umieść kartę w lokalizacji z pasującym @. Odwiedź jarmark © 0349. Jeśli karta była w grze od początku — odrzuć.,Fiera itinerante,Cibo! Giochi! Ogni tipo di attività divertente per trascorrere un pomeriggio allegro e mettere alla prova le tue abilità!,"Durante la preparazione, tira @ e metti questa carta nella località con lo stesso @. Visita la fiera © 0349. Se questa carta era in gioco dall’inizio della partita, scarta.",Передвижная ярмарка,"Еда! Игры! Всевозможные развлечения, чтобы весело провести день и проверить свои навыки!",Во время подготовки брось @ и помести эту карту в локацию с совпадающим @.\nПосети ярмарку <© 0349.\n¥ Если эта карта была в игре с начала партии — сбрось.,,,,,,,,
./log-card-183-slumbering-giant-1.jpg,"©] Slumbering Giant | „
a 4 1 5 « O
LŚ i „JM
Durgir, Chabahr’s beloved icon, shows
signs of life. Many refuse to believe
the gentle giant would harm them.
Place to Chabahr.
& Warn Chabahrians  (ZAŻEE
Take @ 270 from iii}.
Replace location © with
@ 226 from iit. Discarcl",183,Slumbering Giant,Local status,"Durgir, Chabahr’s beloved icon, shows
signs of life. Many refuse to believe
the gentle giant would harm them.","Place to Chabahr.
& Warn Chabahrians  (ZAŻEE
Take @ 270 from iii}.
Replace location © with
@ 226 from iit. Discarcl",Śpiący olbrzym,"Durgir, ukochany symbol Chabahr, daje oznaki życia. Wielu nie wierzy, by łagodny gigant mógł im zaszkodzić.","Umieść przy Chabahr. Ostrzeż mieszkańców (ZAŻEE), weź @270 z iii. Zamień lokalizację © na @226 z iit i odrzuć.",Gigante sopito,"Durgir, l’amata icona di Chabahr, mostra segni di vita. Molti si rifiutano di credere che il gigante gentile possa far loro del male.",Metti vicino a Chabahr. & Avvisa i Chabahrani (ZAŻEE). Prendi @270 da iii}. Sostituisci la località © con @226 da iit e scarta.,Дремлющий гигант,"Дургир, любимый символ Чабахра, подаёт признаки жизни. Многие отказываются верить, что нежный гигант может причинить им вред.",Помести к Чабахру.\n& Предупреди жителей Чабахра (ZAŻEE).\nВозьми @ 270 из iii}.\nЗамени локацию © на @ 226 из iit.\nСбрось.,,,,,,,,
./log-card-184-rienian-patrol-1.jpg,"KP Se
1 Ą Rienian Patrol | / p |
VAL Ve em 37
A ŻA | aa: Da | =
Gemsed s rule over Chabahr has
slowly angered Rienshtum. Now a
troop of Rienian soldiers has been
spotted camping west of town.
Place to Chabahr.
GE) Visit the camp © 0320
y Place @ 186 from IA to ©.
©. diced",184,Rienian Patrol,Local status,"Gemsed s rule over Chabahr has
slowly angered Rienshtum. Now a
troop of Rienian soldiers has been
spotted camping west of town.",Visit the camp,Rienieński patrol,Panowanie Gemsed nad Chabahr coraz bardziej irytuje Riensztum. Na zachód od miasta rozbito obóz rienieńskich żołnierzy.,"Umieść przy Chabahr. Odwiedź obóz © 0320. Umieść @186 z IA na ©, potem odrzuć.",Pattuglia rieniana,Il dominio di Gemsed su Chabahr ha lentamente irritato Rienshtum. Ora è stato avvistato un contingente di soldati rieniani accampato a ovest della città.,"Metti vicino a Chabahr. Visita l’accampamento © 0320. Metti @186 da IA su ©, poi scarta.",Риенский патруль,"Власть Гемседа над Чабахром постепенно злит Риенштум. Теперь к западу от города замечен отряд риенских солдат, разбивший лагерь.","Помести рядом с Чабахром. Посети лагерь © 0320. Помести @186 из IA на ©, затем сбрось.",,,,,,,,
./log-card-185-gemsedian-patrol-1.jpg,"z | ° Ie a
| Gemsedian Patrol | A]
u k ‘> u A £ A” W, Ó
a 17 DA
0-0 Nee | =
| ORS AR „NY A
Yezden s gold mines have tempted
Gemsed for decades. Now a troop
of Gemsedian soldiers has been
spotted camping east of town.
Place to Yezden.
(O Visit the camp © 0321
y Place @ 188 from IA to ©.
+ Diseznd.",185,Gemsedian Patrol,Local status,"Yezden s gold mines have tempted
Gemsed for decades. Now a troop
of Gemsedian soldiers has been
spotted camping east of town.",Visit the camp,Patrol Gemsedu,Kopalnie złota Yezden od dekad kuszą Gemsed. Na wschód od miasta dostrzeżono obóz gemseckich żołnierzy.,"Umieść przy Yezden. Odwiedź obóz © 0321. Umieść @188 z IA na ©, potem odrzuć.",Pattuglia gemsediana,Le miniere d’oro di Yezden tentano Gemsed da decenni. Ora è stato avvistato un contingente di soldati gemsediani accampato a est della città.,"Metti vicino a Yezden. Visita l’accampamento © 0321. Metti @188 da IA su ©, poi scartala.",Гемседский патруль,"Золотые шахты Йездена десятилетиями соблазняли Гемсед. Теперь к востоку от города замечен отряд гемседских солдат, разбивший лагерь.","Помести рядом с Йезденом. Посети лагерь © 0321. Помести @188 из IA на ©, затем сбрось.",,,,,,,,
./log-card-186-forest-gathering-1.jpg,"<©7 Forest G 2 s
aga st Gathering |” 93
: ; E 4. > h oj 4. z
Rienshtum has tightened its grip
on Galzyr. Rienian soldiers are
keeping guard at a well-worn road
filled with tracks of heavy traffic.
Place 1 space north of Hezembi.
Q Meet the soldiers © 0322
y Shuffle @ 090 from HA to
© ihe event deck. Discard.",186,Forest Gathering,Local status,"Rienshtum has tightened its grip
on Galzyr. Rienian soldiers are
keeping guard at a well-worn road
filled with tracks of heavy traffic.","Place 1 space north of Hezembi.
Q Meet the soldiers",Leśna odprawa,Riensztum zacieśnia kontrolę nad Galzyr. Rienieńscy żołnierze pilnują uczęszczanego traktu.,Umieść 1 pole na północ od Hezembi. Spotkaj żołnierzy © 0322. Wtasuj @090 z HA do talii zdarzeń i odrzuć.,Raduno nella foresta,"Rienshtum ha stretto la presa su Galzyr. Soldati rieniani sorvegliano una strada molto battuta, piena di tracce di traffico pesante.",Metti 1 spazio a nord di Hezembi. Incontra i soldati © 0322. Mescola @090 da HA nel mazzo Eventi e scarta.,Лесной сбор,"Риенштум усилил хватку над Галзиром. Риенские солдаты стерегут проторённую дорогу, всю в следах тяжёлого движения.",Помести в 1 клетке к северу от Хеземби. Встреться с солдатами © 0322. Перетасуй @090 из HA в колоду событий и сбрось.,,,,,,,,
./log-card-187-bidding-war-1.jpg,"mee, Bidding War | <A
Sy 8 036
: é : $e Ra = % ; 30! (5
Violet Arm has stayed neutral in
the war so far. Now both Rienshtum
and Gemsed desire to strike an
exclusive deal with the mercenaries.
Place to Teshune.
(O Visit the camp © 0323
y Shuffle @ 091 from HR to
the event deck. Discard.",187,Bidding War,Local status,"Violet Arm has stayed neutral in
the war so far. Now both Rienshtum
and Gemsed desire to strike an
exclusive deal with the mercenaries.",Visit the camp,Wojna ofert,"Violet Arm pozostaje neutralne, ale Riensztum i Gemsed chcą wyłącznego kontraktu z najemnikami.",Umieść przy Teshune. Odwiedź obóz © 0323. Wtasuj @091 z HR do talii zdarzeń i odrzuć.,Guerra di offerte,Violet Arm è rimasta neutrale nella guerra finora. Ora sia Rienshtum sia Gemsed vogliono stipulare un accordo esclusivo con i mercenari.,Metti vicino a Teshune. Visita l’accampamento © 0323. Mescola @091 da HR nel mazzo Eventi e scarta.,Торговая война,"Violet Arm до сих пор сохраняла нейтралитет в войне. Теперь и Риенштум, и Гемсед хотят заключить эксклюзивную сделку с наёмниками.",Помести рядом с Тешуне. Посети лагерь © 0323. Перетасуй @091 из HR в колоду событий и сбрось.,,,,,,,,
./log-card-188-unexpected-guests-1.jpg,"_ Unexpected Guests i 4
Hezembi s neutrality is being questioned
by rumours of Rienian soldiers being
spotted in Kishanu. Locals welcome help
with their unofficial investigation.
Place 1 space west of Hezembi.
& Meet the locals © 0324
gy Shuffle @ 092 from HR to
© ihe event deck. Discard.",188,Unexpected Guests,Local status,"Hezembi s neutrality is being questioned
by rumours of Rienian soldiers being
spotted in Kishanu. Locals welcome help
with their unofficial investigation.",Meet the locals,Niespodziewani goście,Neutralność Hezembi staje pod znakiem zapytania — krążą pogłoski o rienieńskich żołnierzach widzianych w Kishanu. Miejscowi proszą o pomoc w nieformalnym dochodzeniu.,Umieść 1 pole na zachód od Hezembi. Spotkaj miejscowych © 0324. Wtasuj @092 z HR do talii zdarzeń i odrzuć.,Ospiti inaspettati,La neutralità di Hezembi è messa in dubbio da voci secondo cui soldati rieniani sarebbero stati avvistati a Kishanu. I locali accolgono volentieri aiuto nella loro indagine non ufficiale.,Metti 1 spazio a ovest di Hezembi. Incontra i locali © 0324. Mescola @092 da HR nel mazzo Eventi e scarta.,Нежданные гости,"Нейтралитет Хеземби ставят под сомнение слухи о риенских солдатах, замеченных в Кишану. Местные будут рады помощи в их неофициальном расследовании.",Помести в 1 клетке к западу от Хеземби. Встреться с местными © 0324. Перетасуй @092 из HR в колоду событий и сбрось.,,,,,,,,
./log-card-189-rienian-army-1.jpg,"LA) a?
PM R ee ie i łą ©
Śo j A | heat Ab. ""tą pe
—u 0 U5 | +e hd ak
enh Tiyan
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
Q Meet the Rienians @ 0325
y Place @191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.","Place 2 spaces south-west of Sarewar.
Q Meet the Rienians ",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na południowy zachód od Sarewar. Spotkaj Rienieńczyków © 0325. Umieść @191 z IA na ©, potem odrzuć.",Armata rieniana,Le forze gemsediane difendono il passo settentrionale che conduce a Sarewar. Rienshtum ha spostato aggressivamente la sua armata principale nelle vicinanze.,"Metti 2 spazi a sud-ovest di Sarewar. Incontra i Rieniani © 0325. Metti @191 da IA su ©, poi scarta.",Риенская армия,"Силы Гемседа защищают северный проход, ведущий в Саревар. Риенштум агрессивно подтянул свою главную армию поблизости.",Помести в 2 клетках к юго-западу от Саревара. Q Встреться с риенцами.,,,,,,,,
./log-card-189-rienian-army-2.jpg,"LA) m?
ji MNA al tay tie ie ię ee)
’ a) JĄ = Ab. Aa pe
—u () U5 | +6 [et al:
WŁ rip
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
Q Meet the Rienians © 0326
y Place © 191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.","Place 2 spaces south-west of Sarewar.
Q Meet the Rienians © 0326
y Place © 191 from IA to ©.
¥ oO
Discard",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na SW od Sarewar. Spotkaj Rienieńczyków © 0326. Umieść @191 z IA na ©, potem odrzuć.",Armata rieniana,Le forze gemsediane difendono il passo settentrionale che conduce a Sarewar. Rienshtum ha spostato aggressivamente la sua armata principale nelle vicinanze.,"Metti 2 spazi a sud-ovest di Sarewar. Incontra i Rieniani © 0326. Metti @191 da IA su ©, poi scarta.",Риенская армия,"Силы Гемседа защищают северный проход, ведущий в Саревар. Риенштум агрессивно подтянул свою главную армию поблизости.",Помести в 2 клетках к юго-западу от Саревара. Q Встреться с риенцами © 0326. Помести © 191 из IA на ©. Затем сбрось.,,,,,,,,
./log-card-189-rienian-army-3.jpg,"LA) a?
PM R ee ie i r Gd
’ a) A | heat Ab. ""tą pe
—u 0 U5 | +e hd ak
enh Tiyan
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
Q Meet the Rienians @ 0327
y Place @ 191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively","Place 2 spaces south-west of Sarewar.
Q Meet the Rienians @ 0327
y Place @ 191 from IA to ©.
¥ oO
Discard",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na SW od Sarewar. Spotkaj Rienieńczyków © 0327. Umieść @191 z IA na ©, potem odrzuć.",Armata rieniana,Le forze gemsediane difendono il passo settentrionale che conduce a Sarewar. Rienshtum ha spostato aggressivamente la sua armata principale nelle vicinanze.,"Metti 2 spazi a sud-ovest di Sarewar. Incontra i Rieniani © 0327. Metti @191 da IA su ©, poi scarta.",Риенская армия,"Силы Гемседа защищают северный проход, ведущий в Саревар. Риенштум действует агрессивно.",Помести в 2 клетках к юго-западу от Саревара. Q Встреться с риенцами @ 0327. Помести @191 из IA на ©. Затем сбрось.,,,,,,,,
./log-card-189-rienian-army-4.jpg,"| AA) a?
ia iM my dą, ja e BĘ ie I r
Śo j JĄ pees Ab. ""tą pe
—u 0 U | +e Te al.
WIE rpg
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
Q Meet the Rienians © 0328
y Place @ 191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.","Place 2 spaces south-west of Sarewar.
Q Meet the Rienians © 0328
y Place @ 191 from IA to ©.
¥ oO
Discard",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na SW od Sarewar. Spotkaj Rienieńczyków © 0328. Umieść @191 z IA na ©, potem odrzuć.",Armata rieniana,Le forze gemsediane difendono il passo settentrionale che conduce a Sarewar. Rienshtum ha spostato aggressivamente la sua armata principale nelle vicinanze.,"Metti 2 spazi a sud-ovest di Sarewar. Incontra i Rieniani © 0328. Metti @191 da IA su ©, poi scarta.",Риенская армия,"Силы Гемседа защищают северный проход, ведущий в Саревар. Риенштум агрессивно подтянул свою главную армию поблизости.",Помести в 2 клетках к юго-западу от Саревара. Q Встреться с риенцами © 0328. Помести @191 из IA на ©. Затем сбрось.,,,,,,,,
./log-card-189-rienian-army-5.jpg,"LA) m?
adj l waves Oye KOŚI: lh Z
WL ZĘ Ja =
’ j JĄ BSE 27 AR. > |=
—u () U5 | +6 Te Val:
: a RZA phan ss iS l 2 cĘ
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
& Meet the Rienians @ 0396
y Place @191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.","Place 2 spaces south-west of Sarewar.
& Meet the Rienians @ 0396
y Place @191 from IA to ©.
¥ oO
Discard",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na SW od Sarewar. Spotkaj Rienieńczyków © 0396. Umieść @191 z IA na ©, potem odrzuć.",Armata rieniana,Le forze gemsediane difendono il passo settentrionale che conduce a Sarewar. Rienshtum ha spostato aggressivamente la sua armata principale nelle vicinanze.,"Metti 2 spazi a sud-ovest di Sarewar. Incontra i Rieniani © 0396. Metti @191 da IA su ©, poi scarta.",Риенская армия,"Силы Гемседа защищают северный проход, ведущий в Саревар. Риенштум агрессивно подтянул свою главную армию поблизости.",Помести в 2 клетках к юго-западу от Саревара. & Встреться с риенцами @ 0396. Помести @191 из IA на ©. Затем сбрось.,,,,,,,,
./log-card-190-gemsedian-army-1.jpg,"Gemsedian Army | /
“6 GD a be. ca a8 Ve ack ow
» “Ko ae 2

Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.
Place 1 space north-west of Teshune.
Q Meet the Gemsedians CZARY)

y Place @ 193 from I to ©.
ae Discardl",190,Gemsedian Army,Local status,"Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.","Place 1 space north-west of Teshune.
Q Meet the Gemsedians CZARY)

y Place @ 193 from I to ©.
ae Discardl",Armia Gemsedu,Rienieńskie oddziały chronią cywilów na równinach Kemanu. Gemsed podciągnął główną armię i rozbił obóz w pobliżu.,"Umieść 1 pole na północny zachód od Teshune. Spotkaj Gemseńczyków (CZARY). Umieść @193 z I na ©, potem odrzuć.",Armata gemsediana,Le forze rieniane stanno proteggendo i civili che vivono nelle pianure di Kemanu. Gemsed ha avanzato la sua armata principale e ha montato le tende lì vicino.,"Metti 1 spazio a nord-ovest di Teshune. Incontra i Gemsediani (CZARY). Metti @193 da I su ©, poi scarta.",Гемседская армия,"Риенские силы защищают мирных жителей, живущих на равнинах Кеману. Гемсед выдвинул свою главную армию и разбил неподалёку лагерь.",Помести в 1 клетке к северо-западу от Тешуне.\nВстреться с гемседцами (SZARY).\nПомести @193 из I на ©.\nСбрось.,,,,,,,,
./log-card-190-gemsedian-army-2.jpg,"Gemsedian Army | /
“6 GD a łc. << e ate ack ow
if > a ""za me 0 |
KOKS) >
Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.
Place 1 space north-west of Teshune.
Q Meet the Gemsedians (ZAZU
y Place @ 193 from I to ©.
+ discard,",190,Gemsedian Army,Local status,"Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.","Place 1 space north-west of Teshune.
Q Meet the Gemsedians (ZAZU
y Place @ 193 from I to ©.
+ discard,",Armia Gemsedu,Rienieńskie oddziały chronią cywilów na równinach Kemanu. Gemsed podciągnął główną armię i rozbił obóz w pobliżu.,"Umieść 1 pole na NW od Teshune. Spotkaj Gemseńczyków (ZAZU). Umieść @193 z I na ©, potem odrzuć.",Armata gemsediana,Le forze rieniane stanno proteggendo i civili che vivono nelle pianure di Kemanu. Gemsed ha avanzato la sua armata principale e ha montato le tende lì vicino.,"Metti 1 spazio a nord-ovest di Teshune. Incontra i Gemsediani (ZAZU). Metti @193 da I su ©, poi scarta.",Гемседская армия,"Риенские силы защищают мирных жителей, живущих на равнинах Кеману. Гемсед выдвинул свою главную армию и разбил неподалёку лагерь.",Помести в 1 клетке к северо-западу от Тешуне. Q Встреться с гемседцами (ZAZU). Помести @193 из I на ©. Затем сбрось.,,,,,,,,
./log-card-190-gemsedian-army-3.jpg,"Gemsedian Army | /
“6 GD a łc. << e ate ack ow
if > a ""za me 0 |
» KO ae >
Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.
Place 1 space north-west of Teshune.
Q Meet the Gemsedians $ZAZJ
y Place @ 193 from I to ©.
+ discard,",190,Gemsedian Army,Local status,"Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.","Place 1 space north-west of Teshune.
Q Meet the Gemsedians $ZAZJ
y Place @ 193 from I to ©.
+ discard,",Armia Gemsedu,Rienieńskie oddziały chronią cywilów na równinach Kemanu. Gemsed podciągnął główną armię i rozbił obóz w pobliżu.,"Umieść 1 pole na NW od Teshune. Spotkaj Gemseńczyków (ZAZJ). Umieść @193 z I na ©, potem odrzuć.",Armata gemsediana,Le forze rieniane stanno proteggendo i civili che vivono nelle pianure di Kemanu. Gemsed ha avanzato la sua armata principale e ha montato le tende lì vicino.,"Metti 1 spazio a nord-ovest di Teshune. Incontra i Gemsediani (ZAZJ). Metti @193 da I su ©, poi scarta.",Гемседская армия,"Риенские силы защищают мирных жителей, живущих на равнинах Кеману. Гемсед выдвинул свою главную армию и разбил неподалёку лагерь.",Помести в 1 клетке к северо-западу от Тешуне. Q Встреться с гемседцами ($ZAZJ). Помести @193 из I на ©. Затем сбрось.,,,,,,,,
./log-card-190-gemsedian-army-4.jpg,"_ Gemsedian Army | /
“6 Be a be. a S28 Ve ack ey
» RYC) 2

Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.
Place 1 Space north-west of Teshune.
Q Meet the Gemsedians SZARY:

y Place @ 193 from I to ©.
Discard",190,Gemsedian Army,Local status,Rienian forces are protecting civilians living in the Kemanu plains. Gemsed has advanced its main army and set up tents nearby.,Place 1 space north-west of Teshune. Meet the Gemsedians (SZARY). Place @193 from I to ©. Discard.,Armia Gemsedu,Rienieńskie oddziały chronią cywilów na równinach Kemanu. Gemsed podciągnął główną armię i rozbił obóz w pobliżu.,Umieść 1 pole na północny zachód od Teshune. Spotkaj Gemseńczyków (SZARY). Umieść @193 z I na ©. Odrzuć.,Armata gemsediana,Le forze rieniane stanno proteggendo i civili che vivono nelle pianure di Kemanu. Gemsed ha avanzato la sua armata principale e ha montato le tende lì vicino.,Metti 1 spazio a nord-ovest di Teshune. Incontra i Gemsediani (SZARY). Metti @193 da I su ©. Scarta.,Гемседская армия,"Риенские силы защищают мирных жителей, живущих на равнинах Кеману. Гемсед выдвинул свою главную армию и разбил неподалёку лагерь.",Помести в 1 клетке к северо-западу от Тешуне. Встреться с гемседцами (SZARY). Помести @193 из I на ©. Сбрось.,,,,,,,,
