filename,text,number,card name,type,description,instruction,card name_pl,description_pl,instruction_pl,card_name_it,description_it,instruction_it,,,,,
./log-card-162-save-the-date-1.jpg,"I'm eternally grateful for your | |
help in teaching Maratra Welrati | =
some good manners. He will RNS
meet Tosandra, the daughter of SQ
a reputable noble family, soon.
I have one final request for you:
accompany us on their important
date at the Welratis’ private resort.
It would bring me peace of mind.
- Shawind, the cane toad servant
1 space south-west of Teshune
EJ Join the date © 0364
xt Place © 127 from ABA to the
back of the quest slot. Diłscami..",162,Save The Date,Quest,"I'm eternally grateful for your | |
help in teaching Maratra Welrati | =
some good manners. He will RNS
meet Tosandra, the daughter of SQ
a reputable noble family, soon.
I have one final request for you:
accompany us on their important
date at the Welratis’ private resort.
It would bring me peace of mind.
- Shawind, the cane toad servant",Join the date,Zapisz datę,"Jestem niezmiernie wdzięczny za pomoc w obyciu Maratry Welratiego. Wkrótce spotka Tosandrę, córkę szanowanego rodu. Mam ostatnią prośbę: towarzysz nam podczas ich ważnej randki w prywatnym kurorcie Welratich — dla mojego spokoju ducha.  
– Shawind, ropucha aga, służący",Dołącz do randki,Segna la data,"Ti sono eternamente grato per aver aiutato Maratra Welrati a imparare le buone maniere. Presto incontrerà Tosandra, la figlia di una rispettabile famiglia nobile. Ho un’ultima richiesta: accompagnaci al loro importante appuntamento nel resort privato dei Welrati. Mi darebbe tranquillità. — Shawind, servitore rospo delle canne",Unisciti all’appuntamento,,Segna la data,"Servo i Welrati, una delle famiglie dominanti di Rienshtum. Il loro figlio, Maratra, è stato promesso in matrimonio alla figlia di un’altra grande famiglia. Le buone maniere e l’istruzione di Maratra sono sotto la mia responsabilità. Se pensi di potermi aiutare a educare il giovane lemure impulsivo, vieni a trovarci nella tenuta di famiglia. — Shawind, servitore rospo delle canne",Visita la tenuta,
./log-card-163-short-lease-1.jpg,"Ż | Short Lease | /
One of my tenants in Chabahr | |
hasnt paid her rent for quite z
some time. She refuses to leave | yf
the house despite my warnings SQ
and disturbs the neighbourhood.
Zeral, a Chabahrian caretaker,
will give further instructions on
how to handle the matter once
you meet him at my property.
- Garhoz, the striped polecat noble
Chabahr
Q Meet Zeral @ 0046
Wt Place on the noticeboard.",163,Short Lease,Quest,"One of my tenants in Chabahr | |
hasnt paid her rent for quite z
some time. She refuses to leave | yf
the house despite my warnings SQ
and disturbs the neighbourhood.
Zeral, a Chabahrian caretaker,
will give further instructions on
how to handle the matter once
you meet him at my property.
- Garhoz, the striped polecat noble",Meet Zeral,Krótki najem,"Jedna z moich najemczyń w Chabahr od dawna nie płaci czynszu. Mimo upomnień nie chce się wyprowadzić i zakłóca spokój okolicy. Zeral, miejscowy dozorca, przekaże dalsze instrukcje, gdy spotkasz go na mojej posesji.  
– Garhoz, pręgowany tchórz, szlachcic",Spotkaj Zerala,Affitto breve,"Una delle mie inquiline a Chabahr non paga l’affitto da parecchio tempo. Nonostante i miei avvertimenti, si rifiuta di lasciare la casa e disturba il vicinato. Zeral, un custode chabahrano, ti darà ulteriori istruzioni su come gestire la questione quando lo incontrerai nella mia proprietà. — Garhoz, nobile puzzola tigrata",Incontra Zeral,,Segna la data,"Ti sono eternamente grato per aver aiutato Maratra Welrati a imparare le buone maniere. Presto incontrerà Tosandra, la figlia di una rispettabile famiglia nobile. Ho un’ultima richiesta: accompagnaci al loro importante appuntamento nel resort privato dei Welrati. Mi darebbe tranquillità. — Shawind, servitore rospo delle canne",Unisciti all’appuntamento,
./log-card-164-promising-lead-1.jpg,"m, Pe. <i
the famous city Sta"" Te
riches and opportunity.
With both pieces of the puzzle, you have
a clear direction for the final part of your
hunt. The legendary treasure awaits!
If you abandon the quest Z which
gave you this card, discard.
Rienshtum
28",164,Promising Lead,Adventurer status,"the famous city Sta"" Te
riches and opportunity.
With both pieces of the puzzle, you have
a clear direction for the final part of your
hunt. The legendary treasure awaits!","If you abandon the quest Z which
gave you this card, discard.",Obiecujący trop,"Słynne miasto… bogactwo i okazje. Mając oba elementy układanki, masz jasny kierunek na finał łowów. Legendarny skarb czeka!","Jeśli porzucisz questa Z, który dał ci tę kartę — odrzuć ją.",Pista promettente,La famosa città… ricchezze e opportunità. Con entrambi i pezzi del puzzle hai una direzione chiara per la parte finale della tua caccia. Il leggendario tesoro ti aspetta!,"Se abbandoni la missione Z che ti ha dato questa carta, scartala.",,Affitto breve,"Una delle mie inquiline a Chabahr non paga l’affitto da parecchio tempo. Nonostante i miei avvertimenti, si rifiuta di lasciare la casa e disturba il vicinato. Zeral, un custode chabahrano, ti darà ulteriori istruzioni su come gestire la questione quando lo incontrerai nella mia proprietà. — Garhoz, nobile puzzola tigrata",Incontra Zeral,
./log-card-164-promising-lead-2.jpg,"8 p 4. ae 3
_...the imposing walls of an |
With both pieces of the puzzle, you have
a clear direction for the final part of your
hunt. The legendary treasure awaits!
If you abandon the quest Z which
gave you this card, discard.",164,Promising Lead,Adventurer status,"_...the imposing walls of an |
With both pieces of the puzzle, you have
a clear direction for the final part of your
hunt. The legendary treasure awaits!","If you abandon the quest Z which
gave you this card, discard.",Obiecujący trop,"...potężne mury… Mając oba elementy układanki, znasz kierunek finału poszukiwań. Legendarny skarb czeka!","Jeśli porzucisz questa Z, który dał ci tę kartę — odrzuć ją.",Pista promettente,…le imponenti mura di un… Con entrambi i pezzi del puzzle hai una direzione chiara per la parte finale della tua caccia. Il leggendario tesoro ti aspetta!,"Se abbandoni la missione Z che ti ha dato questa carta, scartala.",,Pista promettente,La famosa città… ricchezze e opportunità. Con entrambi i pezzi del puzzle hai una direzione chiara per la parte finale della tua caccia. Il leggendario tesoro ti aspetta!,"Se abbandoni la missione Z che ti ha dato questa carta, scartala.",
./log-card-165-pursuit-1.jpg,"— Ś ms
isolated z RA
Araltai, the collector, used you
as a diversion to steal sensitive
documents from the Bluemills,
one of Arhin s ruling families.
Wanting her to face the consequences
of her actions, you began your pursuit.
When gained and during setup,
place your figure on this card.
ZA Chase Araltai © 0204",165,Pursuit,Adventurer status,"isolated z RA
Araltai, the collector, used you
as a diversion to steal sensitive
documents from the Bluemills,
one of Arhin s ruling families.
Wanting her to face the consequences
of her actions, you began your pursuit.","When gained and during setup,
place your figure on this card.",Pościg,"Kolekcjonerka Araltai wykorzystała cię jako zasłonę dymną, by ukraść wrażliwe dokumenty Bluemillom, jednemu z rodów Arhin. Chcąc, by poniosła konsekwencje, ruszyłeś w pościg.",Gdy otrzymasz i podczas przygotowania — umieść swoją figurkę na tej karcie. ZA: Ścigaj Araltai © 0204.,Inseguimento,"La collezionista Araltai ti ha usato come diversivo per rubare documenti sensibili ai Bluemill, una delle famiglie dominanti di Arhin. Volendo che affrontasse le conseguenze delle sue azioni, hai iniziato l’inseguimento.","Quando la ottieni e durante la preparazione, metti la tua miniatura su questa carta. ZA: Insegui Araltai © 0204.",,Pista promettente,…le imponenti mura di un… Con entrambi i pezzi del puzzle hai una direzione chiara per la parte finale della tua caccia. Il leggendario tesoro ti aspetta!,"Se abbandoni la missione Z che ti ha dato questa carta, scartala.",
./log-card-166-champion-1.jpg,"SE ee
Through your feats, you have declared
yourself the champion, standing
above all others. The mere thought of
trying to challenge your glory makes
lesser folks tremble in their boots.
Fight 4 Intimidate
Reroll up to 2%.
¥ If you had this card from the
start of the game, Giscard)",166,Champion,Adventurer status,"Through your feats, you have declared
yourself the champion, standing
above all others. The mere thought of
trying to challenge your glory makes
lesser folks tremble in their boots.","Fight 4 Intimidate
Reroll up to 2%.
¥ If you had this card from the
start of the game)",Czempion,Swoimi wyczynami ogłosiłeś się czempionem — ponad wszystkimi. Na samą myśl o rzuceniu ci wyzwania słabsi trzęsą się w butach.,"Fight + Intimidate — przerzuć do 2%.  
Jeśli miałeś tę kartę od początku gry — odrzuć ją.",Campione,"Con le tue imprese ti sei dichiarato campione, al di sopra di tutti gli altri. Il solo pensiero di sfidare la tua gloria fa tremare i meno valorosi nei loro stivali.","Fight + Intimidate — ritira fino a 2%. Se avevi questa carta dall’inizio della partita, scartala.",,Inseguimento,"La collezionista Araltai ti ha usato come diversivo per rubare documenti sensibili ai Bluemill, una delle famiglie dominanti di Arhin. Volendo che affrontasse le conseguenze delle sue azioni, hai iniziato l’inseguimento.","Quando la ottieni e durante la preparazione, metti la tua miniatura su questa carta. ZA: Insegui Araltai © 0204.",
./log-card-167-waiting-for-court-1.jpg,"w Waiting for Court |
b
Isolated „ |
Waiting to have your day in court
with Cirin, your surroundings
leave you less than satisfied.
During setup, place your
figure at Sarewar.
You cannot pick up quests 44, move,
trade, or become a partner ££.
4 Court day @& 0097",167,Waiting For Court,Adventurer status,"Waiting to have your day in court
with Cirin, your surroundings
leave you less than satisfied.","During setup, place your
figure at Sarewar.
You cannot pick up quests 44, move,
trade, or become a partner ££.
4 Court day @& 0097",Czekając na rozprawę,"Czekasz na dzień w sądzie z Cirinem, a otoczenie nie napawa zadowoleniem.","Podczas przygotowania umieść figurkę w Sarewar. Nie możesz podnosić questów 44, poruszać się, handlować ani zostać partnerem ££. 4: Dzień sądu @ 0097.",In attesa del processo,"In attesa del tuo giorno in tribunale con Cirin, ciò che ti circonda ti lascia tutt’altro che soddisfatto.","Durante la preparazione, metti la tua miniatura a Sarewar. Non puoi prendere missioni 44, muoverti, commerciare o diventare partner ££. 4: Giorno del processo @& 0097.",,Campione,"Con le tue imprese ti sei dichiarato campione, al di sopra di tutti gli altri. Il solo pensiero di sfidare la tua gloria fa tremare i meno valorosi nei loro stivali.","Fight + Intimidate — ritira fino a 2%. Se avevi questa carta dall’inizio della partita, scartala.",
./log-card-168-hiding-in-meratu-1.jpg,"CY | Hiding in Meratu |
Isolated oie gy
You ve teamed up with an escaped
criminal. You should lay low for a
while and then help her out of the
forest — or deliver her to the rangers.
When gained and during setup,
place your figure on this card.
4 Get out of the forest SZAWEŻ",168,Hiding In Meratu,Adventurer status,"You ve teamed up with an escaped
criminal. You should lay low for a
while and then help her out of the
forest — or deliver her to the rangers.","When gained and during setup,
place your figure on this card.
4 Get out of the forest",W ukryciu w Meratu,"Połączyłeś siły ze zbiegłą przestępczynią. Trzeba przyczaić się na jakiś czas, a potem wyprowadzić ją z lasu — albo oddać strażnikom.",Gdy otrzymasz i podczas przygotowania — umieść figurkę na tej karcie. 4: Wydostań się z lasu.,Nascosto a Meratu,Ti sei alleato con una criminale evasa. Dovresti tenere un profilo basso per un po’ e poi aiutarla a uscire dalla foresta — oppure consegnarla ai ranger.,"Quando la ottieni e durante la preparazione, metti la tua miniatura su questa carta. 4: Esci dalla foresta.",,In attesa del processo,"In attesa del tuo giorno in tribunale con Cirin, ciò che ti circonda ti lascia tutt’altro che soddisfatto.","Durante la preparazione, metti la tua miniatura a Sarewar. Non puoi prendere missioni 44, muoverti, commerciare o diventare partner ££. 4: Giorno del processo @& 0097.",
./log-card-169-peacemaker-1.jpg,"Peacemaker |
Na GA =
IS s / i 3 (To)
s// i
The war between Rienshtum and
Gemsed is finally over. One can
only wish the warring sides have
learned their lessons. Having
helped in the process, you hold the
favour of everyone in Galzyr.",169,Peacemaker,Adventurer status,"The war between Rienshtum and
Gemsed is finally over. One can
only wish the warring sides have
learned their lessons. Having
helped in the process, you hold the
favour of everyone in Galzyr.",,,Rozjemca,"Wojna między Rienshtum a Gemsed dobiegła końca. Pozostaje mieć nadzieję, że zwaśnione strony wyciągnęły wnioski. Dzięki twojej pomocy cieszysz się przychylnością całego Galzyr.",Pacificatore,"La guerra tra Rienshtum e Gemsed è finalmente finita. Non resta che sperare che le parti in conflitto abbiano imparato la lezione. Avendo aiutato nel processo, godi del favore di tutti a Galzyr.",,,Nascosto a Meratu,Ti sei alleato con una criminale evasa. Dovresti tenere un profilo basso per un po’ e poi aiutarla a uscire dalla foresta — oppure consegnarla ai ranger.,"Quando la ottieni e durante la preparazione, metti la tua miniatura su questa carta. 4: Esci dalla foresta.",
./log-card-170-lucid-prison-1.jpg,"iS Lucid Prison | Aaa
. » te. M ze. ==ff “a 0
m |solated m mia u
The world around you warps into
a surreal dreamscape, bearing
resemblance to things you have
encountered in your life. It can't be real!
Yet all five of your senses respond to the
impossible environment around you.
When gained and during setup,
place your figure on this card.
4 Open your mind <© 0357",170,Lucid Prison,Adventurer status,"The world around you warps into
a surreal dreamscape, bearing
resemblance to things you have
encountered in your life. It can't be real!
Yet all five of your senses respond to the
impossible environment around you.","When gained and during setup,
place your figure on this card.
4 Open your mind <© 0357",Świadome więzienie,"Świat wokół przeobraża się w surrealistyczny pejzaż snu, pełen echa twoich przeżyć. To nie może być prawda — a jednak wszystkie zmysły reagują na niemożliwe otoczenie.",Gdy otrzymasz i podczas przygotowania — umieść figurkę na tej karcie. 4: Otwórz umysł © 0357.,Prigione lucida,"Il mondo intorno a te si deforma in un paesaggio onirico surreale, che ricorda cose che hai incontrato nella tua vita. Non può essere reale! Eppure tutti e cinque i sensi rispondono all’impossibile ambiente che ti circonda.","Quando la ottieni e durante la preparazione, metti la tua miniatura su questa carta. 4: Apri la mente <© 0357.",,Pacificatore,"La guerra tra Rienshtum e Gemsed è finalmente finita. Non resta che sperare che le parti in conflitto abbiano imparato la lezione. Avendo aiutato nel processo, godi del favore di tutti a Galzyr.",,
./log-card-171-melded-mindscape-1.jpg,"i. _ Melded Mindscape | “eee
5 y Mp p, 0) oai x oe Tad a j
AE NZS I EDEN O
Kaa, <> OW ¢ ee
gl i . = pe aj (© 0) LZ 1188 A RYB y s A
m |solated zu mim i
The room you are in ripples like the
broken surface of water, and slips
away. The blackness left in its place
is replaced by two stark worlds. One
made from your own memories, and
shattered glimpses of someone else s life.
When gained and during setup,
place your figure on this card.
4 Venture forward @ 0359",171,Melded Mindscape,Adventurer status,"The room you are in ripples like the
broken surface of water, and slips
away. The blackness left in its place
is replaced by two stark worlds. One
made from your own memories, and
shattered glimpses of someone else s life.","When gained and during setup,
place your figure on this card.
4 Venture forward @ 0359",Scalony krajobraz umysłu,Pokój faluje jak wzburzona tafla i odpływa. Czerń ustępuje dwóm rzeczywistościom: jednej utkanej z twoich wspomnień i drugiej — z pokruszonych kadrów cudzego życia.,Gdy otrzymasz i podczas przygotowania — umieść figurkę na tej karcie. 4: Rusz naprzód @ 0359.,Paesaggio mentale fuso,La stanza in cui ti trovi increspa come una superficie d’acqua spezzata e scivola via. Il buio lasciato al suo posto è rimpiazzato da due mondi netti: uno fatto dei tuoi ricordi e l’altro di frammenti spezzati della vita di qualcun altro.,"Quando la ottieni e durante la preparazione, metti la tua miniatura su questa carta. 4: Avanza @ 0359.",,Prigione lucida,"Il mondo intorno a te si deforma in un paesaggio onirico surreale, che ricorda cose che hai incontrato nella tua vita. Non può essere reale! Eppure tutti e cinque i sensi rispondono all’impossibile ambiente che ti circonda.","Quando la ottieni e durante la preparazione, metti la tua miniatura su questa carta. 4: Apri la mente <© 0357.",
./log-card-172-shipwreck-1.jpg,"a Shipw /
_ AMipwreck |
rashed into the rocks, the ship's

Crashed into the rocks, the sh
hull is beyond repair. The crew
is trying its best to rescue the
floating cargo from the water.
© Approach the wreck  (ZAUŻI
AA Discard! ZE",172,Shipwreck,Local status,"Crashed into the rocks, the sh
hull is beyond repair. The crew
is trying its best to rescue the
floating cargo from the water.",Approach the wreck,Wrak statku,"Statek roztrzaskał się o skały, kadłub nie do naprawy. Załoga próbuje wyłowić unoszący się ładunek.",Zbliż się do wraku.,Naufragio,La nave si è schiantata contro gli scogli: lo scafo è irrecuperabile. L’equipaggio sta facendo del suo meglio per recuperare il carico che galleggia sull’acqua.,Avvicinati al relitto.,,Paesaggio mentale fuso,La stanza in cui ti trovi increspa come una superficie d’acqua spezzata e scivola via. Il buio lasciato al suo posto è rimpiazzato da due mondi netti: uno fatto dei tuoi ricordi e l’altro di frammenti spezzati della vita di qualcun altro.,"Quando la ottieni e durante la preparazione, metti la tua miniatura su questa carta. 4: Avanza @ 0359.",
./log-card-173-mercenary-outpost-1.jpg,"me 2)
) Q 5 Mercenary Outpost |
> A = A 2] SA
Ti ji | i ml Nu ©
| j oe ""| ©
Violet Arm is constructing a
temporary outpost in the region.
Probably a well-paid job requested by
a well-paying client. They re not the
kind of folk to openly share the details.
Visit the outpost @ 0099
W Bieczra.",173,Mercenary Outpost,Local status,"Violet Arm is constructing a
temporary outpost in the region.
Probably a well-paid job requested by
a well-paying client. They re not the
kind of folk to openly share the details.",Visit the outpost,Posterunek najemników,Violet Arm stawia tymczasowy posterunek w okolicy. Zapewne dobrze płatne zlecenie dla jeszcze lepiej płacącego klienta — szczegółów nie zdradzają.,Odwiedź posterunek @ 0099.,Avamposto mercenario,Violet Arm sta costruendo un avamposto temporaneo nella regione. Probabilmente un lavoro ben pagato richiesto da un committente ancora più generoso. Non sono il tipo da condividere apertamente i dettagli.,Visita l’avamposto @ 0099.,,Naufragio,La nave si è schiantata contro gli scogli: lo scafo è irrecuperabile. L’equipaggio sta facendo del suo meglio per recuperare il carico che galleggia sull’acqua.,Avvicinati al relitto.,
./log-card-174-hot-air-balloon-1.jpg,"_ _Hot-air Balloon | /
| Abo ip ae
AS A dees =i
AG aie a
Olamide’s newest business is getting
some wind beneath its wings!
Move to the next
location with larger @
(12 loops to 1). Delkyy 1.
Adventurers may spend 2
to move with this card.
W Discard.",174,Hot Air Balloon,Local status,"Olamide’s newest business is getting
some wind beneath its wings!","Move to the next
location with larger @
(12 loops to 1). Delkyy 1.
Adventurers may spend 2
to move with this card.
W Discard.",Balon na gorące powietrze,Nowy interes Olamide nabiera wiatru w żagle!,"Przesuń się do następnej lokalizacji z większym @ (12 zawija do 1). Opóźnij 1. Poszukiwacze mogą wydać 2, by poruszyć się tą kartą. Następnie odrzuć.",Mongolfiera,La nuova attività di Olamide sta finalmente prendendo il volo!,Muoviti alla prossima località con @ più grande (12 torna a 1). Delkyy 1. Gli Avventurieri possono spendere 2 per muoversi con questa carta. Poi scarta.,,Avamposto mercenario,Violet Arm sta costruendo un avamposto temporaneo nella regione. Probabilmente un lavoro ben pagato richiesto da un committente ancora più generoso. Non sono il tipo da condividere apertamente i dettagli.,Visita l’avamposto @ 0099.,
./log-card-174-hot-air-balloon-2-1.jpg,"___Hot-air Balloon | /
WEEE
SE  MPRDBBE
AE c 8 a al
La
Olamide’s newest business is getting
some wind beneath its wings!
Move to the next
location with smaller @
(1 loops to 12). [mzlkqy 1.
Adventurers may spend 2
to move with this card.
W Discard.",174,Hot Air Balloon 2,Local status,"Olamide’s newest business is getting
some wind beneath its wings!","Move to the next
location with smaller @
(1 loops to 12). [mzlkqy 1.
Adventurers may spend 2
to move with this card.
W Discard.",Balon na gorące powietrze,Nowy interes Olamide nabiera wiatru w żagle!,"Przesuń się do następnej lokalizacji z mniejszym @ (1 zawija do 12). Opóźnij 1. Poszukiwacze mogą wydać 2, by poruszyć się tą kartą. Następnie odrzuć.",Mongolfiera 2,La nuova attività di Olamide sta finalmente prendendo il volo!,Muoviti alla prossima località con @ più piccolo (1 torna a 12). [mzlkqy 1. Gli Avventurieri possono spendere 2 per muoversi con questa carta. Poi scarta.,,Mongolfiera,La nuova attività di Olamide sta finalmente prendendo il volo!,Muoviti alla prossima località con @ più grande (12 torna a 1). Delkyy 1. Gli Avventurieri possono spendere 2 per muoversi con questa carta. Poi scarta.,
./log-card-174-hot-air-balloon-2.jpg,"___Hot-air Balloon | /
WEEE
SE  MPRDBBE
AE c 8 a al
La
Olamide’s newest business is getting
some wind beneath its wings!
Move to the next
location with smaller @
(1 loops to 12). [mzlkqy 1.
Adventurers may spend 2
to move with this card.
W Discard.",174,Hot Air Balloon,Local status,"Olamide’s newest business is getting
some wind beneath its wings!","Move to the next
location with smaller @
(1 loops to 12). [mzlkqy 1.
Adventurers may spend 2
to move with this card.
W Discard.",Balon na gorące powietrze,Nowy interes Olamide nabiera wiatru w żagle!,"Przesuń się do następnej lokalizacji z mniejszym @ (1 zawija do 12). Opóźnij 1. Poszukiwacze mogą wydać 2, by poruszyć się tą kartą. Następnie odrzuć.",Mongolfiera,La nuova attività di Olamide sta finalmente prendendo il volo!,Muoviti alla prossima località con @ più piccolo (1 torna a 12). [mzlkqy 1. Gli Avventurieri possono spendere 2 per muoversi con questa carta. Poi scarta.,,Mongolfiera 2,La nuova attività di Olamide sta finalmente prendendo il volo!,Muoviti alla prossima località con @ più piccolo (1 torna a 12). [mzlkqy 1. Gli Avventurieri possono spendere 2 per muoversi con questa carta. Poi scarta.,
./log-card-175-fire-in-the-sawmill-1.jpg,"i.)
(Oy, Fire in the Sawmill | “Be
ZR Se ‘pan c OZ
A ARE w] = |
The sawmill is ablaze!

Folks are fighting against the inferno,
trying to prevent the flames from
spreading to the lumberyard.

(D Visit the site © 0032",175,Fire In The Sawmill,Local status,"The sawmill is ablaze!

Folks are fighting against the inferno,
trying to prevent the flames from
spreading to the lumberyard.",Visit the site,Pożar w tartaku,"Tartak stoi w płomieniach! Ludzie walczą z ogniem, by nie rozprzestrzenił się na skład drewna.",Odwiedź miejsce © 0032.,Incendio alla segheria,"La segheria è in fiamme! La gente combatte contro l’inferno, cercando di impedire che le fiamme si estendano al deposito di legname.",Visita il sito © 0032.,,Mongolfiera,La nuova attività di Olamide sta finalmente prendendo il volo!,Muoviti alla prossima località con @ più piccolo (1 torna a 12). [mzlkqy 1. Gli Avventurieri possono spendere 2 per muoversi con questa carta. Poi scarta.,
./log-card-176-aftershocks-1.jpg,"m 2 Jeli ©
The ground shook!

An earthquake has destroyed several
buildings. Folks are clearing the
rubble and looking for survivors.

GE) Visit the ruins © 0030
¥.
AŚ Discard!",176,Aftershocks,Local status,"An earthquake has destroyed several
buildings. Folks are clearing the
rubble and looking for survivors.",Visit the ruins,Wstrząsy wtórne,Trzęsienie ziemi zniszczyło kilka budynków. Trwa odgruzowywanie i poszukiwania ocalałych.,Odwiedź ruiny © 0030. Następnie odrzuć.,Scosse di assestamento,Un terremoto ha distrutto diversi edifici. La gente sta sgomberando le macerie e cercando superstiti.,Visita le rovine © 0030. Poi scarta.,,Incendio alla segheria,"La segheria è in fiamme! La gente combatte contro l’inferno, cercando di impedire che le fiamme si estendano al deposito di legname.",Visita il sito © 0032.,
./log-card-177-harman-is-here-1.jpg,"|  HarmanisHere| | 4
ać” | * OJ
ŻW TT ez >
A new challenger has joined the game to
become the most prestigious adventurer!
Being confident of his victory,
Harman welcomes a multitude of
different challenges against him.
& Challenge Harman (ZAWIE!
y
© Discardł",177,Harman Is Here,Local status,"A new challenger has joined the game to
become the most prestigious adventurer!
Being confident of his victory,
Harman welcomes a multitude of
different challenges against him.",Challenge Harman,Harman jest tutaj,"Do gry dołącza nowy pretendent do tytułu najbardziej prestiżowego poszukiwacza! Pewny zwycięstwa, Harman chętnie przyjmuje rozmaite wyzwania.",Wyzwij Harmana (ZAWIE). Następnie odrzuć.,Harman è qui,"Un nuovo sfidante si è unito alla partita per diventare l’avventuriero più prestigioso! Sicuro della propria vittoria, Harman accoglie una moltitudine di sfide diverse contro di lui.",Sfida Harman (ZAWIE). Poi scarta.,,Scosse di assestamento,Un terremoto ha distrutto diversi edifici. La gente sta sgomberando le macerie e cercando superstiti.,Visita le rovine © 0030. Poi scarta.,
./log-card-178-fleeing-duelist-1.jpg,"aa.
Foy Fleeing ductist | SB
\ ize |: ©
are A —
gy | ta: (ie. GMB M
Admitting defeat is difficult for
Harman, even when faced with a
noteworthy foe or setback. He often
disappears for awhile and seeks
fame and adventure elsewhere.
Replace this card with
@177 from ih.
¥, Discard.
w",178,Fleeing Duelist,Local status,"Admitting defeat is difficult for
Harman, even when faced with a
noteworthy foe or setback. He often
disappears for awhile and seeks
fame and adventure elsewhere.","Replace this card with
@177 from ih.
¥, Discard.",Uciekający szermierz,"Harman niechętnie uznaje porażkę — nawet po dotkliwym starciu. Często znika na jakiś czas, szukając sławy gdzie indziej.","Zastąp tę kartę @177 z ih, potem odrzuć.",Duellante in fuga,"Ammettere la sconfitta è difficile per Harman, anche quando si trova davanti a un avversario degno o a un serio contrattempo. Spesso sparisce per un po’ e cerca fama e avventura altrove.",Sostituisci questa carta con @177 da ih. Poi scarta.,,Harman è qui,"Un nuovo sfidante si è unito alla partita per diventare l’avventuriero più prestigioso! Sicuro della propria vittoria, Harman accoglie una moltitudine di sfide diverse contro di lui.",Sfida Harman (ZAWIE). Poi scarta.,
./log-card-179-forest-fire-1.jpg,"whe! — Bin GN |
(Qe Forest Fire | s)
j i | ? . : J 4
/ | tę"" jA zyć ć . p * ; ar PAZ
W L ile Wig t w
ASA BIERZE +65 1 Ą
Folk panic among raging pillars of
flame, with fallen trees blocking the road.
Moving from this space costs 1 extra
movement unless you have ŚGAIETNY.
G) Help folks © 0116
w",179,Forest Fire,Local status,"Folk panic among raging pillars of
flame, with fallen trees blocking the road.","Moving from this space costs 1 extra
movement unless you have ŚGAIETNY.
G) Help folks © 0116",Pożar lasu,"Panika wśród ludzi pośród słupów ognia, a powalone drzewa tarasują drogę.","Ruch z tego pola kosztuje +1 ruch, chyba że masz ŚGAIETNY. Pomóż mieszkańcom © 0116.",Incendio nella foresta,"Il panico dilaga tra colonne di fiamme furiose, mentre alberi abbattuti bloccano la strada.","Muoversi da questo spazio costa 1 movimento extra, a meno che tu non abbia ŚGAIETNY. G) Aiuta la gente © 0116.",,Duellante in fuga,"Ammettere la sconfitta è difficile per Harman, anche quando si trova davanti a un avversario degno o a un serio contrattempo. Spesso sparisce per un po’ e cerca fama e avventura altrove.",Sostituisci questa carta con @177 da ih. Poi scarta.,
./log-card-180-snow-avalanche-1.jpg,"„AR

Gy _ snow Avalanche | /

uw |< * RH KA zę = = Z

A ai MEWY <A)

es pkey == av a 5 er

Rar eS” CCU
Large snowdrifts have billowed down
from the mountains, blocking the road.
Moving from this space costs 1 extra
movement unless you have | Flight |
G) Help folks © 0299",180,Snow Avalanche,Local status,"Large snowdrifts have billowed down
from the mountains, blocking the road.","Moving from this space costs 1 extra
movement unless you have | Flight |
G) Help folks © 0299",Lawina śnieżna,Ogromne zaspy zeszły z gór i zablokowały drogę.,"Ruch z tego pola kosztuje +1 ruch, chyba że masz |Flight|. Pomóż mieszkańcom © 0299.",Valanga di neve,"Grandi cumuli di neve sono scesi dalle montagne, bloccando la strada.","Muoversi da questo spazio costa 1 movimento extra, a meno che tu non abbia | Flight |. G) Aiuta la gente © 0299.",,Incendio nella foresta,"Il panico dilaga tra colonne di fiamme furiose, mentre alberi abbattuti bloccano la strada.","Muoversi da questo spazio costa 1 movimento extra, a meno che tu non abbia ŚGAIETNY. G) Aiuta la gente © 0116.",
./log-card-181-floating-market-1.jpg,"POL | Floating Market |
s > A. RZEC ><
The merchants have prices, and
most merchandise, at rock bottom!
Place 1 space south of Meratu.
& Visit the market <© 0115
If this card was in play from
¥. the start of the game, replace
location © with @ 072
from Hik and Giscardl.",181,Floating Market,Local status,"The merchants have prices, and
most merchandise, at rock bottom!","Place 1 space south of Meratu.
& Visit the market <© 0115
If this card was in play from
¥. the start of the game, replace
location © with @ 072
from Hik and Giscardl.",Pływający targ,Handlarze mają ceny — i większość towaru — na samym dnie.,"Umieść 1 pole na południe od Meratu. Odwiedź targ © 0115. Jeśli karta była w grze od początku, zamień lokalizację © na @072 z Hik i odrzuć.",Mercato galleggiante,I mercanti hanno i prezzi — e gran parte della merce — ai minimi storici!,"Metti 1 spazio a sud di Meratu. Visita il mercato © 0115. Se questa carta era in gioco dall’inizio della partita, sostituisci la località © con @072 da Hik e Giscardl, poi scarta.",,Valanga di neve,"Grandi cumuli di neve sono scesi dalle montagne, bloccando la strada.","Muoversi da questo spazio costa 1 movimento extra, a meno che tu non abbia | Flight |. G) Aiuta la gente © 0299.",
