filename,text,number,card name,type,description,instruction,card name_pl,description_pl,instruction_pl
./log-card-171-melded-mindscape-1.jpg,"i. _ Melded Mindscape | “eee
5 y Mp p, 0) oai x oe Tad a j
AE NZS I EDEN O
Kaa, <> OW ¢ ee
gl i . = pe aj (© 0) LZ 1188 A RYB y s A
m |solated zu mim i
The room you are in ripples like the
broken surface of water, and slips
away. The blackness left in its place
is replaced by two stark worlds. One
made from your own memories, and
shattered glimpses of someone else s life.
When gained and during setup,
place your figure on this card.
4 Venture forward @ 0359",171,Melded Mindscape,Adventurer status,"The room you are in ripples like the
broken surface of water, and slips
away. The blackness left in its place
is replaced by two stark worlds. One
made from your own memories, and
shattered glimpses of someone else s life.","When gained and during setup,
place your figure on this card.
4 Venture forward @ 0359",Scalony krajobraz umysłu,Pokój faluje jak wzburzona tafla i odpływa. Czerń ustępuje dwóm rzeczywistościom: jednej utkanej z twoich wspomnień i drugiej — z pokruszonych kadrów cudzego życia.,Gdy otrzymasz i podczas przygotowania — umieść figurkę na tej karcie. 4: Rusz naprzód @ 0359.
./log-card-172-shipwreck-1.jpg,"a Shipw /
_ AMipwreck |
rashed into the rocks, the ship's

Crashed into the rocks, the sh
hull is beyond repair. The crew
is trying its best to rescue the
floating cargo from the water.
© Approach the wreck  (ZAUŻI
AA Discard! ZE",172,Shipwreck,Local status,"Crashed into the rocks, the sh
hull is beyond repair. The crew
is trying its best to rescue the
floating cargo from the water.",Approach the wreck,Wrak statku,"Statek roztrzaskał się o skały, kadłub nie do naprawy. Załoga próbuje wyłowić unoszący się ładunek.",Zbliż się do wraku.
./log-card-173-mercenary-outpost-1.jpg,"me 2)
) Q 5 Mercenary Outpost |
> A = A 2] SA
Ti ji | i ml Nu ©
| j oe ""| ©
Violet Arm is constructing a
temporary outpost in the region.
Probably a well-paid job requested by
a well-paying client. They re not the
kind of folk to openly share the details.
Visit the outpost @ 0099
W Bieczra.",173,Mercenary Outpost,Local status,"Violet Arm is constructing a
temporary outpost in the region.
Probably a well-paid job requested by
a well-paying client. They re not the
kind of folk to openly share the details.",Visit the outpost,Posterunek najemników,Violet Arm stawia tymczasowy posterunek w okolicy. Zapewne dobrze płatne zlecenie dla jeszcze lepiej płacącego klienta — szczegółów nie zdradzają.,Odwiedź posterunek @ 0099.
./log-card-174-hot-air-balloon-1.jpg,"_ _Hot-air Balloon | /
| Abo ip ae
AS A dees =i
AG aie a
Olamide’s newest business is getting
some wind beneath its wings!
Move to the next
location with larger @
(12 loops to 1). Delkyy 1.
Adventurers may spend 2
to move with this card.
W Discard.",174,Hot Air Balloon,Local status,"Olamide’s newest business is getting
some wind beneath its wings!","Move to the next
location with larger @
(12 loops to 1). Delkyy 1.
Adventurers may spend 2
to move with this card.
W Discard.",Balon na gorące powietrze,Nowy interes Olamide nabiera wiatru w żagle!,"Przesuń się do następnej lokalizacji z większym @ (12 zawija do 1). Opóźnij 1. Poszukiwacze mogą wydać 2, by poruszyć się tą kartą. Następnie odrzuć."
./log-card-174-hot-air-balloon-2-1.jpg,"___Hot-air Balloon | /
WEEE
SE  MPRDBBE
AE c 8 a al
La
Olamide’s newest business is getting
some wind beneath its wings!
Move to the next
location with smaller @
(1 loops to 12). [mzlkqy 1.
Adventurers may spend 2
to move with this card.
W Discard.",174,Hot Air Balloon 2,Local status,"Olamide’s newest business is getting
some wind beneath its wings!","Move to the next
location with smaller @
(1 loops to 12). [mzlkqy 1.
Adventurers may spend 2
to move with this card.
W Discard.",Balon na gorące powietrze,Nowy interes Olamide nabiera wiatru w żagle!,"Przesuń się do następnej lokalizacji z mniejszym @ (1 zawija do 12). Opóźnij 1. Poszukiwacze mogą wydać 2, by poruszyć się tą kartą. Następnie odrzuć."
./log-card-174-hot-air-balloon-2.jpg,"___Hot-air Balloon | /
WEEE
SE  MPRDBBE
AE c 8 a al
La
Olamide’s newest business is getting
some wind beneath its wings!
Move to the next
location with smaller @
(1 loops to 12). [mzlkqy 1.
Adventurers may spend 2
to move with this card.
W Discard.",174,Hot Air Balloon,Local status,"Olamide’s newest business is getting
some wind beneath its wings!","Move to the next
location with smaller @
(1 loops to 12). [mzlkqy 1.
Adventurers may spend 2
to move with this card.
W Discard.",Balon na gorące powietrze,Nowy interes Olamide nabiera wiatru w żagle!,"Przesuń się do następnej lokalizacji z mniejszym @ (1 zawija do 12). Opóźnij 1. Poszukiwacze mogą wydać 2, by poruszyć się tą kartą. Następnie odrzuć."
./log-card-175-fire-in-the-sawmill-1.jpg,"i.)
(Oy, Fire in the Sawmill | “Be
ZR Se ‘pan c OZ
A ARE w] = |
The sawmill is ablaze!

Folks are fighting against the inferno,
trying to prevent the flames from
spreading to the lumberyard.

(D Visit the site © 0032",175,Fire In The Sawmill,Local status,"The sawmill is ablaze!

Folks are fighting against the inferno,
trying to prevent the flames from
spreading to the lumberyard.",Visit the site,Pożar w tartaku,"Tartak stoi w płomieniach! Ludzie walczą z ogniem, by nie rozprzestrzenił się na skład drewna.",Odwiedź miejsce © 0032.
./log-card-176-aftershocks-1.jpg,"m 2 Jeli ©
The ground shook!

An earthquake has destroyed several
buildings. Folks are clearing the
rubble and looking for survivors.

GE) Visit the ruins © 0030
¥.
AŚ Discard!",176,Aftershocks,Local status,"An earthquake has destroyed several
buildings. Folks are clearing the
rubble and looking for survivors.",Visit the ruins,Wstrząsy wtórne,Trzęsienie ziemi zniszczyło kilka budynków. Trwa odgruzowywanie i poszukiwania ocalałych.,Odwiedź ruiny © 0030. Następnie odrzuć.
./log-card-177-harman-is-here-1.jpg,"|  HarmanisHere| | 4
ać” | * OJ
ŻW TT ez >
A new challenger has joined the game to
become the most prestigious adventurer!
Being confident of his victory,
Harman welcomes a multitude of
different challenges against him.
& Challenge Harman (ZAWIE!
y
© Discardł",177,Harman Is Here,Local status,"A new challenger has joined the game to
become the most prestigious adventurer!
Being confident of his victory,
Harman welcomes a multitude of
different challenges against him.",Challenge Harman,Harman jest tutaj,"Do gry dołącza nowy pretendent do tytułu najbardziej prestiżowego poszukiwacza! Pewny zwycięstwa, Harman chętnie przyjmuje rozmaite wyzwania.",Wyzwij Harmana (ZAWIE). Następnie odrzuć.
./log-card-178-fleeing-duelist-1.jpg,"aa.
Foy Fleeing ductist | SB
\ ize |: ©
are A —
gy | ta: (ie. GMB M
Admitting defeat is difficult for
Harman, even when faced with a
noteworthy foe or setback. He often
disappears for awhile and seeks
fame and adventure elsewhere.
Replace this card with
@177 from ih.
¥, Discard.
w",178,Fleeing Duelist,Local status,"Admitting defeat is difficult for
Harman, even when faced with a
noteworthy foe or setback. He often
disappears for awhile and seeks
fame and adventure elsewhere.","Replace this card with
@177 from ih.
¥, Discard.",Uciekający szermierz,"Harman niechętnie uznaje porażkę — nawet po dotkliwym starciu. Często znika na jakiś czas, szukając sławy gdzie indziej.","Zastąp tę kartę @177 z ih, potem odrzuć."
./log-card-179-forest-fire-1.jpg,"whe! — Bin GN |
(Qe Forest Fire | s)
j i | ? . : J 4
/ | tę"" jA zyć ć . p * ; ar PAZ
W L ile Wig t w
ASA BIERZE +65 1 Ą
Folk panic among raging pillars of
flame, with fallen trees blocking the road.
Moving from this space costs 1 extra
movement unless you have ŚGAIETNY.
G) Help folks © 0116
w",179,Forest Fire,Local status,"Folk panic among raging pillars of
flame, with fallen trees blocking the road.","Moving from this space costs 1 extra
movement unless you have ŚGAIETNY.
G) Help folks © 0116",Pożar lasu,"Panika wśród ludzi pośród słupów ognia, a powalone drzewa tarasują drogę.","Ruch z tego pola kosztuje +1 ruch, chyba że masz ŚGAIETNY. Pomóż mieszkańcom © 0116."
./log-card-180-snow-avalanche-1.jpg,"„AR

Gy _ snow Avalanche | /

uw |< * RH KA zę = = Z

A ai MEWY <A)

es pkey == av a 5 er

Rar eS” CCU
Large snowdrifts have billowed down
from the mountains, blocking the road.
Moving from this space costs 1 extra
movement unless you have | Flight |
G) Help folks © 0299",180,Snow Avalanche,Local status,"Large snowdrifts have billowed down
from the mountains, blocking the road.","Moving from this space costs 1 extra
movement unless you have | Flight |
G) Help folks © 0299",Lawina śnieżna,Ogromne zaspy zeszły z gór i zablokowały drogę.,"Ruch z tego pola kosztuje +1 ruch, chyba że masz |Flight|. Pomóż mieszkańcom © 0299."
./log-card-181-floating-market-1.jpg,"POL | Floating Market |
s > A. RZEC ><
The merchants have prices, and
most merchandise, at rock bottom!
Place 1 space south of Meratu.
& Visit the market <© 0115
If this card was in play from
¥. the start of the game, replace
location © with @ 072
from Hik and Giscardl.",181,Floating Market,Local status,"The merchants have prices, and
most merchandise, at rock bottom!","Place 1 space south of Meratu.
& Visit the market <© 0115
If this card was in play from
¥. the start of the game, replace
location © with @ 072
from Hik and Giscardl.",Pływający targ,Handlarze mają ceny — i większość towaru — na samym dnie.,"Umieść 1 pole na południe od Meratu. Odwiedź targ © 0115. Jeśli karta była w grze od początku, zamień lokalizację © na @072 z Hik i odrzuć."
./log-card-182-travelling-fair-1.jpg,"Travelling Fair /
re. 4 je & * ZZ ""U. A
Gł x qt!) a a Ml Gs =
ax"" I SZ ©
Food! Games! All kinds of entertaining
activities to spend a fun afternoon
and challenge your skills!

During setup, roll @ and place this
card to the location with matching @.
Visit the fair <© 0349
¥ If this card was in play from the

start of the game, Giscard)",182,Travelling Fair,Local status,"Food! Games! All kinds of entertaining
activities to spend a fun afternoon
and challenge your skills!","During setup, roll @ and place this
card to the location with matching @.
Visit the fair <© 0349
¥ If this card was in play from the

start of the game, Giscard)",Objazdowy jarmark,Jedzenie! Gry! Masa atrakcji na wesołe popołudnie i sprawdzenie umiejętności!,Przy przygotowaniu rzuć @ i umieść kartę w lokalizacji z pasującym @. Odwiedź jarmark © 0349. Jeśli karta była w grze od początku — odrzuć.
./log-card-183-slumbering-giant-1.jpg,"©] Slumbering Giant | „
a 4 1 5 « O
LŚ i „JM
Durgir, Chabahr’s beloved icon, shows
signs of life. Many refuse to believe
the gentle giant would harm them.
Place to Chabahr.
& Warn Chabahrians  (ZAŻEE
Take @ 270 from iii}.
Replace location © with
@ 226 from iit. Discarcl",183,Slumbering Giant,Local status,"Durgir, Chabahr’s beloved icon, shows
signs of life. Many refuse to believe
the gentle giant would harm them.","Place to Chabahr.
& Warn Chabahrians  (ZAŻEE
Take @ 270 from iii}.
Replace location © with
@ 226 from iit. Discarcl",Śpiący olbrzym,"Durgir, ukochany symbol Chabahr, daje oznaki życia. Wielu nie wierzy, by łagodny gigant mógł im zaszkodzić.","Umieść przy Chabahr. Ostrzeż mieszkańców (ZAŻEE), weź @270 z iii. Zamień lokalizację © na @226 z iit i odrzuć."
./log-card-184-rienian-patrol-1.jpg,"KP Se
1 Ą Rienian Patrol | / p |
VAL Ve em 37
A ŻA | aa: Da | =
Gemsed s rule over Chabahr has
slowly angered Rienshtum. Now a
troop of Rienian soldiers has been
spotted camping west of town.
Place to Chabahr.
GE) Visit the camp © 0320
y Place @ 186 from IA to ©.
©. diced",184,Rienian Patrol,Local status,"Gemsed s rule over Chabahr has
slowly angered Rienshtum. Now a
troop of Rienian soldiers has been
spotted camping west of town.",Visit the camp,Rienieński patrol,Panowanie Gemsed nad Chabahr coraz bardziej irytuje Riensztum. Na zachód od miasta rozbito obóz rienieńskich żołnierzy.,"Umieść przy Chabahr. Odwiedź obóz © 0320. Umieść @186 z IA na ©, potem odrzuć."
./log-card-185-gemsedian-patrol-1.jpg,"z | ° Ie a
| Gemsedian Patrol | A]
u k ‘> u A £ A” W, Ó
a 17 DA
0-0 Nee | =
| ORS AR „NY A
Yezden s gold mines have tempted
Gemsed for decades. Now a troop
of Gemsedian soldiers has been
spotted camping east of town.
Place to Yezden.
(O Visit the camp © 0321
y Place @ 188 from IA to ©.
+ Diseznd.",185,Gemsedian Patrol,Local status,"Yezden s gold mines have tempted
Gemsed for decades. Now a troop
of Gemsedian soldiers has been
spotted camping east of town.",Visit the camp,Patrol Gemsedu,Kopalnie złota Yezden od dekad kuszą Gemsed. Na wschód od miasta dostrzeżono obóz gemseckich żołnierzy.,"Umieść przy Yezden. Odwiedź obóz © 0321. Umieść @188 z IA na ©, potem odrzuć."
./log-card-186-forest-gathering-1.jpg,"<©7 Forest G 2 s
aga st Gathering |” 93
: ; E 4. > h oj 4. z
Rienshtum has tightened its grip
on Galzyr. Rienian soldiers are
keeping guard at a well-worn road
filled with tracks of heavy traffic.
Place 1 space north of Hezembi.
Q Meet the soldiers © 0322
y Shuffle @ 090 from HA to
© ihe event deck. Discard.",186,Forest Gathering,Local status,"Rienshtum has tightened its grip
on Galzyr. Rienian soldiers are
keeping guard at a well-worn road
filled with tracks of heavy traffic.","Place 1 space north of Hezembi.
Q Meet the soldiers",Leśna odprawa,Riensztum zacieśnia kontrolę nad Galzyr. Rienieńscy żołnierze pilnują uczęszczanego traktu.,Umieść 1 pole na północ od Hezembi. Spotkaj żołnierzy © 0322. Wtasuj @090 z HA do talii zdarzeń i odrzuć.
./log-card-187-bidding-war-1.jpg,"mee, Bidding War | <A
Sy 8 036
: é : $e Ra = % ; 30! (5
Violet Arm has stayed neutral in
the war so far. Now both Rienshtum
and Gemsed desire to strike an
exclusive deal with the mercenaries.
Place to Teshune.
(O Visit the camp © 0323
y Shuffle @ 091 from HR to
the event deck. Discard.",187,Bidding War,Local status,"Violet Arm has stayed neutral in
the war so far. Now both Rienshtum
and Gemsed desire to strike an
exclusive deal with the mercenaries.",Visit the camp,Wojna ofert,"Violet Arm pozostaje neutralne, ale Riensztum i Gemsed chcą wyłącznego kontraktu z najemnikami.",Umieść przy Teshune. Odwiedź obóz © 0323. Wtasuj @091 z HR do talii zdarzeń i odrzuć.
./log-card-188-unexpected-guests-1.jpg,"_ Unexpected Guests i 4
Hezembi s neutrality is being questioned
by rumours of Rienian soldiers being
spotted in Kishanu. Locals welcome help
with their unofficial investigation.
Place 1 space west of Hezembi.
& Meet the locals © 0324
gy Shuffle @ 092 from HR to
© ihe event deck. Discard.",188,Unexpected Guests,Local status,"Hezembi s neutrality is being questioned
by rumours of Rienian soldiers being
spotted in Kishanu. Locals welcome help
with their unofficial investigation.",Meet the locals,Niespodziewani goście,Neutralność Hezembi staje pod znakiem zapytania — krążą pogłoski o rienieńskich żołnierzach widzianych w Kishanu. Miejscowi proszą o pomoc w nieformalnym dochodzeniu.,Umieść 1 pole na zachód od Hezembi. Spotkaj miejscowych © 0324. Wtasuj @092 z HR do talii zdarzeń i odrzuć.
./log-card-189-rienian-army-1.jpg,"LA) a?
PM R ee ie i łą ©
Śo j A | heat Ab. ""tą pe
—u 0 U5 | +e hd ak
enh Tiyan
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
Q Meet the Rienians @ 0325
y Place @191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.","Place 2 spaces south-west of Sarewar.
Q Meet the Rienians ",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na południowy zachód od Sarewar. Spotkaj Rienieńczyków © 0325. Umieść @191 z IA na ©, potem odrzuć."
./log-card-189-rienian-army-2.jpg,"LA) m?
ji MNA al tay tie ie ię ee)
’ a) JĄ = Ab. Aa pe
—u () U5 | +6 [et al:
WŁ rip
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
Q Meet the Rienians © 0326
y Place © 191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.","Place 2 spaces south-west of Sarewar.
Q Meet the Rienians © 0326
y Place © 191 from IA to ©.
¥ oO
Discard",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na SW od Sarewar. Spotkaj Rienieńczyków © 0326. Umieść @191 z IA na ©, potem odrzuć."
./log-card-189-rienian-army-3.jpg,"LA) a?
PM R ee ie i r Gd
’ a) A | heat Ab. ""tą pe
—u 0 U5 | +e hd ak
enh Tiyan
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
Q Meet the Rienians @ 0327
y Place @ 191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively","Place 2 spaces south-west of Sarewar.
Q Meet the Rienians @ 0327
y Place @ 191 from IA to ©.
¥ oO
Discard",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na SW od Sarewar. Spotkaj Rienieńczyków © 0327. Umieść @191 z IA na ©, potem odrzuć."
./log-card-189-rienian-army-4.jpg,"| AA) a?
ia iM my dą, ja e BĘ ie I r
Śo j JĄ pees Ab. ""tą pe
—u 0 U | +e Te al.
WIE rpg
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
Q Meet the Rienians © 0328
y Place @ 191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.","Place 2 spaces south-west of Sarewar.
Q Meet the Rienians © 0328
y Place @ 191 from IA to ©.
¥ oO
Discard",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na SW od Sarewar. Spotkaj Rienieńczyków © 0328. Umieść @191 z IA na ©, potem odrzuć."
./log-card-189-rienian-army-5.jpg,"LA) m?
adj l waves Oye KOŚI: lh Z
WL ZĘ Ja =
’ j JĄ BSE 27 AR. > |=
—u () U5 | +6 Te Val:
: a RZA phan ss iS l 2 cĘ
Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.
Place 2 spaces south-west of Sarewar.
& Meet the Rienians @ 0396
y Place @191 from IA to ©.
¥ oO
Discard",189,Rienian Army,Local status,"Gemsedian forces are defending the
northern pass leading to Sarewar.
Rienshtum has aggressively
moved its main army close by.","Place 2 spaces south-west of Sarewar.
& Meet the Rienians @ 0396
y Place @191 from IA to ©.
¥ oO
Discard",Rienieńska armia,Siły Gemsedu bronią północnej przełęczy do Sarewar. Riensztum agresywnie podciągnęło główne wojsko.,"Umieść 2 pola na SW od Sarewar. Spotkaj Rienieńczyków © 0396. Umieść @191 z IA na ©, potem odrzuć."
./log-card-190-gemsedian-army-1.jpg,"Gemsedian Army | /
“6 GD a be. ca a8 Ve ack ow
» “Ko ae 2

Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.
Place 1 space north-west of Teshune.
Q Meet the Gemsedians CZARY)

y Place @ 193 from I to ©.
ae Discardl",190,Gemsedian Army,Local status,"Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.","Place 1 space north-west of Teshune.
Q Meet the Gemsedians CZARY)

y Place @ 193 from I to ©.
ae Discardl",Armia Gemsedu,Rienieńskie oddziały chronią cywilów na równinach Kemanu. Gemsed podciągnął główną armię i rozbił obóz w pobliżu.,"Umieść 1 pole na północny zachód od Teshune. Spotkaj Gemseńczyków (CZARY). Umieść @193 z I na ©, potem odrzuć."
./log-card-190-gemsedian-army-2.jpg,"Gemsedian Army | /
“6 GD a łc. << e ate ack ow
if > a ""za me 0 |
KOKS) >
Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.
Place 1 space north-west of Teshune.
Q Meet the Gemsedians (ZAZU
y Place @ 193 from I to ©.
+ discard,",190,Gemsedian Army,Local status,"Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.","Place 1 space north-west of Teshune.
Q Meet the Gemsedians (ZAZU
y Place @ 193 from I to ©.
+ discard,",Armia Gemsedu,Rienieńskie oddziały chronią cywilów na równinach Kemanu. Gemsed podciągnął główną armię i rozbił obóz w pobliżu.,"Umieść 1 pole na NW od Teshune. Spotkaj Gemseńczyków (ZAZU). Umieść @193 z I na ©, potem odrzuć."
./log-card-190-gemsedian-army-3.jpg,"Gemsedian Army | /
“6 GD a łc. << e ate ack ow
if > a ""za me 0 |
» KO ae >
Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.
Place 1 space north-west of Teshune.
Q Meet the Gemsedians $ZAZJ
y Place @ 193 from I to ©.
+ discard,",190,Gemsedian Army,Local status,"Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.","Place 1 space north-west of Teshune.
Q Meet the Gemsedians $ZAZJ
y Place @ 193 from I to ©.
+ discard,",Armia Gemsedu,Rienieńskie oddziały chronią cywilów na równinach Kemanu. Gemsed podciągnął główną armię i rozbił obóz w pobliżu.,"Umieść 1 pole na NW od Teshune. Spotkaj Gemseńczyków (ZAZJ). Umieść @193 z I na ©, potem odrzuć."
./log-card-190-gemsedian-army-4.jpg,"_ Gemsedian Army | /
“6 Be a be. a S28 Ve ack ey
» RYC) 2

Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.
Place 1 Space north-west of Teshune.
Q Meet the Gemsedians SZARY:

y Place @ 193 from I to ©.
Discard",190,Gemsedian Army,Local status,Rienian forces are protecting civilians living in the Kemanu plains. Gemsed has advanced its main army and set up tents nearby.,Place 1 space north-west of Teshune. Meet the Gemsedians (SZARY). Place @193 from I to ©. Discard.,Armia Gemsedu,Rienieńskie oddziały chronią cywilów na równinach Kemanu. Gemsed podciągnął główną armię i rozbił obóz w pobliżu.,Umieść 1 pole na północny zachód od Teshune. Spotkaj Gemseńczyków (SZARY). Umieść @193 z I na ©. Odrzuć.
./log-card-190-gemsedian-army-5.jpg,"Gemsedian Army | /
“6 GD a łc. << e ate ack aw
of ""ak ""Z 1.434
w KPE <a ee =
Rienian forces are protecting
civilians living in the Kemanu plains.
Gemsed has advanced its main
army and set up tents nearby.
Place 1 space north-west of Teshune.
Q Meet the Gemsedians (ZAUZEY
y Place @ 193 from I to ©.
+ Discard,",190,Gemsedian Army,Local status,Rienian forces are protecting civilians living in the Kemanu plains. Gemsed has advanced its main army and set up tents nearby.,Place 1 space north-west of Teshune. Meet the Gemsedians (ZAUZEY). Place @193 from I to ©. Discard.,Armia Gemsedu,Rienieńskie oddziały chronią cywilów na równinach Kemanu. Gemsed podciągnął główną armię i rozbił obóz w pobliżu.,Umieść 1 pole na północny zachód od Teshune. Spotkaj Gemseńczyków (ZAUZEY). Umieść @193 z I na ©. Odrzuć.
./log-card-191-naval-warfare-1.jpg,"men
yyy, Naval Warfare |
— aj"" LANE
m m KAJ""
E a
A naval battle is raging at sea. The
coast is swarming with small boats
waiting for Rienian soldiers and
volunteers to begin an operation.
Place 1 space north of Arhin.
& Join the operation £ 0333
y Shuffle @ 093 from HA to
© the event deck. Discard",191,Naval Warfare,Local status,A naval battle is raging at sea. The coast is swarming with small boats waiting for Rienian soldiers and volunteers to begin an operation.,Place 1 space north of Arhin. Join the operation (£ 0333). Shuffle @093 from HA to the event deck. Discard.,Wojna morska,"Na morzu trwa bitwa. Wybrzeże roi się od łodzi czekających na rienieńskich żołnierzy i ochotników, by rozpocząć operację.",Umieść 1 pole na północ od Arhin. Dołącz do operacji (£ 0333). Wtasuj @093 z HA do talii zdarzeń. Odrzuć.
./log-card-192-combing-meratu-1.jpg,"GOD Combing Meratu | A
“me w, A
GP er) a
Gemsedian scouts have been spotted
roaming through the forest. Rangers
are busy trying to locate their base
and welcome help at the station.
Place to Meratu.
G) Visit the station © 0334
y Shuffle @ 094 from HA to
© ihe event deck. Discard.",192,Combing Meratu,Local status,Gemsedian scouts have been spotted in the forest. Rangers are trying to find their base and welcome help at the station.,Place to Meratu. Visit the station (© 0334). Shuffle @094 from HA to the event deck. Discard.,Przeczesywanie Meratu,W lesie zauważono zwiadowców Gemsedu. Leśnicy próbują namierzyć ich bazę i proszą o pomoc na posterunku.,Umieść przy Meratu. Odwiedź stację (© 0334). Wtasuj @094 z HA do talii zdarzeń. Odrzuć.
./log-card-193-imported-firepower-1.jpg,"Oy, Imported Firepower |
3 '
The Oozigas are a rich panda merchant
family known for their superior
weaponry. Rienshtum is purchasing
goods from their docked cargo ship.
Place 1 space south of Meratu.
(D Visit the ship © 0335
y Shuffle @ 095 from HR to
© ihe event deck. Discard.",193,Imported Firepower,Local status,"The Oozigas, a wealthy panda merchant family known for superior weaponry, are selling goods from their docked cargo ship to Rienshtum.",Place 1 space south of Meratu. Visit the ship (© 0335). Shuffle @095 from HR to the event deck. Discard.,Importowana broń,"Zamożny ród kupiecki Oozigas, słynący z doskonałej broni, sprzedaje towar Riensztumowi ze stojącego w porcie frachtowca.",Umieść 1 pole na południe od Meratu. Odwiedź statek (© 0335). Wtasuj @095 z HR do talii zdarzeń. Odrzuć.
./log-card-194-battle-of-sarewar-1.jpg,"battle of Sarewar |
ar. ca!
aval moe ‘ 40: r"" u J UJ 8
With the bulk of Gemsed s troops
beaten, Rienshtum s army has crossed
the border of Gemsed and is bombarding
Sarewar s industrial district.
Place 1 space west of Sarewar.
Q Meet the Rienians <© 0336
gy Replace location @ with
4 228 from iii. Discard.",194,Battle Of Sarewar,Local status,"With most of Gemsed’s troops beaten, Rienshtum’s army has crossed the border and is bombarding Sarewar’s industrial district.",Place 1 space west of Sarewar. Meet the Rienians (© 0336). Replace location @ with 228 from iii. Discard.,Bitwa o Sarewar,Po rozbiciu większości sił Gemsedu wojska Riensztumu przekroczyły granicę i ostrzeliwują przemysłową dzielnicę Sarewar.,Umieść 1 pole na zachód od Sarewar. Spotkaj Rienieńczyków (© 0336). Zamień lokalizację @ na 228 z iii. Odrzuć.
./log-card-194-battle-of-sarewar-2.jpg,"_ battle of Sarewar | /
DE. A
ŚĆ A TB i ©, ZZ
With the bulk of Gemsed's troops
beaten, Rienshtum s army has crossed
the border of Gemsed and is bombarding
Sarewar s industrial district.
Place 1 space west of Sarewar.
Q Meet the Rienians & 0337
y. Replace location ® with
4 228 from iii. Discard.",194,Battle Of Sarewar,Local status,"With most of Gemsed’s troops beaten, Rienshtum’s army has crossed the border and is bombarding Sarewar’s industrial district.",Place 1 space west of Sarewar. Meet the Rienians (& 0337). Replace location @ with 228 from iii. Discard.,Bitwa o Sarewar,Po rozbiciu większości sił Gemsedu wojska Riensztumu przekroczyły granicę i ostrzeliwują przemysłową dzielnicę Sarewar.,Umieść 1 pole na zachód od Sarewar. Spotkaj Rienieńczyków (& 0337). Zamień lokalizację @ na 228 z iii. Odrzuć.
./log-card-194-battle-of-sarewar-3.jpg,"battle of Sarewar |
ar... ca!
aval moe ‘ 40: r"" u J UJ G4
„ga A Ms 2 R
With the bulk of Gemsed s troops
beaten, Rienshtum s army has crossed
the border of Gemsed and is bombarding
Sarewar s industrial district.
Place 1 space west of Sarewar.
Q Meet the Rienians © 0338
gy Replace location @ with
4 228 from iii. Discard.",194,Battle Of Sarewar,Local status,"With most of Gemsed’s troops beaten, Rienshtum’s army has crossed the border and is bombarding Sarewar’s industrial district.",Place 1 space west of Sarewar. Meet the Rienians (© 0338). Replace location @ with 228 from iii. Discard.,Bitwa o Sarewar,Po rozbiciu większości sił Gemsedu wojska Riensztumu przekroczyły granicę i ostrzeliwują przemysłową dzielnicę Sarewar.,Umieść 1 pole na zachód od Sarewar. Spotkaj Rienieńczyków (© 0338). Zamień lokalizację @ na 228 z iii. Odrzuć.
